11470;6965
11471;6966
6964;6967
6971;6967
6972;6967
7726;6967
7727;6967
7728;6967
11468;6967
11473;6967
11635;6967
11636;6967
11637;6967
11766;6967
11758;6970
11362;6974
11605;6974
11661;6997
6999;6998
7720;7011
11366;7044
11655;7044
7066;7068
7896;7069
6724;7086
7121;7102
7264;7102
5436;7105
5980;7107
7095;7107
6634;7114
7406;7131
7414;7131
7415;7135
11368;7139
12087;7140
7141;7142
11639;7156
6125;7164
11480;7194
5697;7203
11292;7203
11370;7215
7506;7216
5574;7273
7274;7273
6723;7277
7573;7277
7334;7284
7337;7284
7509;7286
11222;7303
7923;7304
7312;7313
11870;7321
7330;7329
7367;7368
11863;7376
7375;7381
7651;7381
7377;7382
7652;7382
7378;7383
7653;7383
7379;7384
7654;7384
7380;7385
7655;7385
7390;7387
7393;7387
7402;7392
11359;7404
7403;7407
7806;7447
4978;7449
7454;7453
7459;7455
7696;7463
5281;7464
5285;7464
7685;7464
7699;7464
7966;7464
7470;7471
7702;7471
7703;7471
7687;7472
7705;7472
5522;7474
5523;7474
6412;7474
7467;7474
11551;7474
7689;7478
7697;7478
7698;7478
7707;7478
12085;7482
7484;7483
4952;7531
11456;7545
11451;7553
6663;7554
6664;7554
7569;7562
7835;7610
7606;7627
7842;7627
7847;7632
7636;7637
7851;7637
7852;7637
7466;7688
7477;7688
7694;7688
7708;7688
7480;7692
7683;7692
7690;7692
5631;7700
7475;7700
7724;7725
11866;7725
11871;7725
11876;7725
11879;7725
11882;7725
11884;7725
7730;7731
7733;7732
7113;7738
7743;7747
7744;7747
7745;7747
7746;7747
12091;7749
7756;7757
7758;7759
11376;7760
7772;7771
6794;7773
7774;7773
7776;7775
7593;7779
7780;7781
7783;7782
7788;7787
7583;7793
7819;7818
7822;7823
7839;7840
7634;7849
7635;7849
7857;7856
7863;7862
4979;7864
7866;7865
7867;7868
7870;7869
11220;7879
7881;7883
7891;7892
7901;7900
7924;7925
7926;7927
7929;7930
7933;7932
7934;7932
11728;7950
4861;7953
4863;7953
5944;7953
7316;7953
7954;7953
7956;7955
11668;7955
7969;7970
7971;7970
7975;7974
11367;7978
11804;11154
7285;11155
11714;11159
5558;11167
6197;11169
11466;11172
11634;11172
11937;11172
11420;11174
7963;11197
11333;11197
12092;11198
7479;11204
11297;11205
11380;11205
7348;11207
11382;11209
11478;11209
11644;11209
11216;11210
11428;11218
7060;11223
11429;11226
11357;11230
6240;11234
5008;11240
11386;11247
11265;11263
11283;11269
11271;11273
11291;11285
7369;11289
11313;11311
11390;11317
11394;11321
11396;11327
11329;11335
11398;11335
11402;11335
11404;11339
11406;11355
11211;11363
11477;11363
11408;11385
11410;11397
11412;11403
11414;11407
11664;11430
7374;11486
7650;11486
7649;11488
11487;11488
4977;11505
11806;11505
5887;11520
5280;11537
5924;11554
11251;11554
11253;11554
11255;11554
11257;11554
5333;11559
11561;11560
11569;11570
5413;11571
11813;11571
5435;11572
5656;11578
11820;11578
5698;11583
7345;11594
7353;11594
6452;11598
6296;11599
11827;11599
6767;11600
11839;11600
6980;11604
11843;11604
11608;11607
7434;11609
11372;11609
7640;11641
11663;11643
11208;11672
7145;11677
11564;11679
11563;11680
5927;11727
11719;11727
5012;11729
5324;11753
6958;11753
5928;11759
7761;11759
5331;11776
6283;11861
7149;11861
7648;11861
11913;11868
6003;11873
11867;11878
11872;11881
11894;11885
5404;11887
11874;11888
6291;11901
5300;11910
7059;11910
11911;11910
4873;11914
7165;11914
6556;11927
6557;11927
7168;11927
7169;11927
7180;11927
7181;11927
11928;11927
6906;11935
7170;11935
7182;11935
11939;11938
12071;11947
11961;11962
5024;11984
5025;11984
5040;11984
7595;11985
7789;11985
5999;11988
12073;11990
11996;11995
12004;12003
12012;12011
12013;12014
12016;12017
12015;12018
12024;12023
12025;12023
12029;12028
12057;12058
12078;12076
12089;12094
